timestamp,region,region_name,fuel_type,generation_mwh
2024-01-02T16,NYIS,New York Independent System Operator,Other,266
2024-01-02T16,NYIS,New York Independent System Operator,Solar,0
2024-01-02T16,NYIS,New York Independent System Operator,Hydro,3816
2024-01-02T16,NYIS,New York Independent System Operator,Wind,644
2024-01-02T17,NYIS,New York Independent System Operator,Coal,0
2024-01-02T17,NYIS,New York Independent System Operator,Natural Gas,7568
2024-01-02T17,NYIS,New York Independent System Operator,Nuclear,3288
2024-01-02T17,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T17,NYIS,New York Independent System Operator,Other,278
2024-01-02T17,NYIS,New York Independent System Operator,Solar,0
2024-01-02T17,NYIS,New York Independent System Operator,Hydro,3773
2024-01-02T17,NYIS,New York Independent System Operator,Wind,662
2024-01-02T18,NYIS,New York Independent System Operator,Coal,0
2024-01-02T18,NYIS,New York Independent System Operator,Natural Gas,7568
2024-01-02T18,NYIS,New York Independent System Operator,Nuclear,3261
2024-01-02T18,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T18,NYIS,New York Independent System Operator,Other,292
2024-01-02T18,NYIS,New York Independent System Operator,Solar,0
2024-01-02T18,NYIS,New York Independent System Operator,Hydro,3743
2024-01-02T18,NYIS,New York Independent System Operator,Wind,699
2024-01-02T19,NYIS,New York Independent System Operator,Coal,0
2024-01-02T19,NYIS,New York Independent System Operator,Natural Gas,7737
2024-01-02T19,NYIS,New York Independent System Operator,Nuclear,3260
2024-01-02T19,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T19,NYIS,New York Independent System Operator,Other,314
2024-01-02T19,NYIS,New York Independent System Operator,Solar,0
2024-01-02T19,NYIS,New York Independent System Operator,Hydro,3832
2024-01-02T19,NYIS,New York Independent System Operator,Wind,663
2024-01-02T20,NYIS,New York Independent System Operator,Coal,0
2024-01-02T20,NYIS,New York Independent System Operator,Natural Gas,7861
2024-01-02T20,NYIS,New York Independent System Operator,Nuclear,3261
2024-01-02T20,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T20,NYIS,New York Independent System Operator,Other,268
2024-01-02T20,NYIS,New York Independent System Operator,Solar,0
2024-01-02T20,NYIS,New York Independent System Operator,Hydro,3795
2024-01-02T20,NYIS,New York Independent System Operator,Wind,652
2024-01-02T21,NYIS,New York Independent System Operator,Coal,0
2024-01-02T21,NYIS,New York Independent System Operator,Natural Gas,8007
2024-01-02T21,NYIS,New York Independent System Operator,Nuclear,3270
2024-01-02T21,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T21,NYIS,New York Independent System Operator,Other,226
2024-01-02T21,NYIS,New York Independent System Operator,Solar,0
2024-01-02T21,NYIS,New York Independent System Operator,Hydro,3956
2024-01-02T21,NYIS,New York Independent System Operator,Wind,590
2024-01-02T22,NYIS,New York Independent System Operator,Coal,0
2024-01-02T22,NYIS,New York Independent System Operator,Natural Gas,8777
2024-01-02T22,NYIS,New York Independent System Operator,Nuclear,3280
2024-01-02T22,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T22,NYIS,New York Independent System Operator,Other,196
2024-01-02T22,NYIS,New York Independent System Operator,Solar,0
2024-01-02T22,NYIS,New York Independent System Operator,Hydro,4103
2024-01-02T22,NYIS,New York Independent System Operator,Wind,593
2024-01-02T23,NYIS,New York Independent System Operator,Coal,0
2024-01-02T23,NYIS,New York Independent System Operator,Natural Gas,9359
2024-01-02T23,NYIS,New York Independent System Operator,Nuclear,3290
2024-01-02T23,NYIS,New York Independent System Operator,Petroleum,19
2024-01-02T23,NYIS,New York Independent System Operator,Other,199
2024-01-02T23,NYIS,New York Independent System Operator,Solar,0
2024-01-02T23,NYIS,New York Independent System Operator,Hydro,4321
2024-01-02T23,NYIS,New York Independent System Operator,Wind,669
2024-01-03T00,NYIS,New York Independent System Operator,Coal,0
2024-01-03T00,NYIS,New York Independent System Operator,Natural Gas,9323
2024-01-03T00,NYIS,New York Independent System Operator,Nuclear,3279
2024-01-03T00,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T00,NYIS,New York Independent System Operator,Other,189
2024-01-03T00,NYIS,New York Independent System Operator,Solar,0
2024-01-03T00,NYIS,New York Independent System Operator,Hydro,4276
2024-01-03T00,NYIS,New York Independent System Operator,Wind,884
2024-01-03T01,NYIS,New York Independent System Operator,Coal,0
2024-01-03T01,NYIS,New York Independent System Operator,Natural Gas,9205
2024-01-03T01,NYIS,New York Independent System Operator,Nuclear,3283
2024-01-03T01,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T01,NYIS,New York Independent System Operator,Other,189
2024-01-03T01,NYIS,New York Independent System Operator,Solar,0
2024-01-03T01,NYIS,New York Independent System Operator,Hydro,4059
2024-01-03T01,NYIS,New York Independent System Operator,Wind,1001
2024-01-03T02,NYIS,New York Independent System Operator,Coal,0
2024-01-03T02,NYIS,New York Independent System Operator,Natural Gas,8926
2024-01-03T02,NYIS,New York Independent System Operator,Nuclear,3277
2024-01-03T02,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T02,NYIS,New York Independent System Operator,Other,195
2024-01-03T02,NYIS,New York Independent System Operator,Solar,0
2024-01-03T02,NYIS,New York Independent System Operator,Hydro,3936
2024-01-03T02,NYIS,New York Independent System Operator,Wind,998
2024-01-03T03,NYIS,New York Independent System Operator,Coal,0
2024-01-03T03,NYIS,New York Independent System Operator,Natural Gas,8129
2024-01-03T03,NYIS,New York Independent System Operator,Nuclear,3268
2024-01-03T03,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T03,NYIS,New York Independent System Operator,Other,188
2024-01-03T03,NYIS,New York Independent System Operator,Solar,0
2024-01-03T03,NYIS,New York Independent System Operator,Hydro,3814
2024-01-03T03,NYIS,New York Independent System Operator,Wind,1015
2024-01-03T04,NYIS,New York Independent System Operator,Coal,0
2024-01-03T04,NYIS,New York Independent System Operator,Natural Gas,7494
2024-01-03T04,NYIS,New York Independent System Operator,Nuclear,3253
2024-01-03T04,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T04,NYIS,New York Independent System Operator,Other,186
2024-01-03T04,NYIS,New York Independent System Operator,Solar,0
2024-01-03T04,NYIS,New York Independent System Operator,Hydro,3579
2024-01-03T04,NYIS,New York Independent System Operator,Wind,974
2024-01-03T05,NYIS,New York Independent System Operator,Coal,0
2024-01-03T05,NYIS,New York Independent System Operator,Natural Gas,7045
2024-01-03T05,NYIS,New York Independent System Operator,Nuclear,3244
2024-01-03T05,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T05,NYIS,New York Independent System Operator,Other,196
2024-01-03T05,NYIS,New York Independent System Operator,Solar,0
2024-01-03T05,NYIS,New York Independent System Operator,Hydro,3344
2024-01-03T05,NYIS,New York Independent System Operator,Wind,913
2024-01-03T06,NYIS,New York Independent System Operator,Coal,0
2024-01-03T06,NYIS,New York Independent System Operator,Natural Gas,6905
2024-01-03T06,NYIS,New York Independent System Operator,Nuclear,3256
2024-01-03T06,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T06,NYIS,New York Independent System Operator,Other,190
2024-01-03T06,NYIS,New York Independent System Operator,Solar,0
2024-01-03T06,NYIS,New York Independent System Operator,Hydro,2888
2024-01-03T06,NYIS,New York Independent System Operator,Wind,914
2024-01-03T07,NYIS,New York Independent System Operator,Coal,0
2024-01-03T07,NYIS,New York Independent System Operator,Natural Gas,6640
2024-01-03T07,NYIS,New York Independent System Operator,Nuclear,3249
2024-01-03T07,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T07,NYIS,New York Independent System Operator,Other,187
2024-01-03T07,NYIS,New York Independent System Operator,Solar,0
2024-01-03T07,NYIS,New York Independent System Operator,Hydro,2879
2024-01-03T07,NYIS,New York Independent System Operator,Wind,794
2024-01-03T08,NYIS,New York Independent System Operator,Coal,0
2024-01-03T08,NYIS,New York Independent System Operator,Natural Gas,6633
2024-01-03T08,NYIS,New York Independent System Operator,Nuclear,3266
2024-01-03T08,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T08,NYIS,New York Independent System Operator,Other,184
2024-01-03T08,NYIS,New York Independent System Operator,Solar,0
2024-01-03T08,NYIS,New York Independent System Operator,Hydro,2746
2024-01-03T08,NYIS,New York Independent System Operator,Wind,661
2024-01-03T09,NYIS,New York Independent System Operator,Coal,0
2024-01-03T09,NYIS,New York Independent System Operator,Natural Gas,6882
2024-01-03T09,NYIS,New York Independent System Operator,Nuclear,3288
2024-01-03T09,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T09,NYIS,New York Independent System Operator,Other,197
2024-01-03T09,NYIS,New York Independent System Operator,Solar,0
2024-01-03T09,NYIS,New York Independent System Operator,Hydro,2762
2024-01-03T09,NYIS,New York Independent System Operator,Wind,537
2024-01-03T10,NYIS,New York Independent System Operator,Coal,0
2024-01-03T10,NYIS,New York Independent System Operator,Natural Gas,7282
2024-01-03T10,NYIS,New York Independent System Operator,Nuclear,3310
2024-01-03T10,NYIS,New York Independent System Operator,Petroleum,20
2024-01-03T10,NYIS,New York Independent System Operator,Other,195
2024-01-03T10,NYIS,New York Independent System Operator,Solar,0
2024-01-03T10,NYIS,New York Independent System Operator,Hydro,2805
2024-01-03T10,NYIS,New York Independent System Operator,Wind,482
2024-01-03T11,NYIS,New York Independent System Operator,Coal,0
2024-01-03T11,NYIS,New York Independent System Operator,Natural Gas,8014
2024-01-03T11,NYIS,New York Independent System Operator,Nuclear,3312
2024-01-03T11,NYIS,New York Independent System Operator,Petroleum,20
2024-01-03T11,NYIS,New York Independent System Operator,Other,186
2024-01-03T11,NYIS,New York Independent System Operator,Solar,0
2024-01-03T11,NYIS,New York Independent System Operator,Hydro,2834
2024-01-03T11,NYIS,New York Independent System Operator,Wind,495
2024-01-03T12,NYIS,New York Independent System Operator,Coal,0
2024-01-03T12,NYIS,New York Independent System Operator,Natural Gas,8784
2024-01-03T12,NYIS,New York Independent System Operator,Nuclear,3312
2024-01-03T12,NYIS,New York Independent System Operator,Petroleum,20
2024-01-03T12,NYIS,New York Independent System Operator,Other,185
2024-01-03T12,NYIS,New York Independent System Operator,Solar,0
2024-01-03T12,NYIS,New York Independent System Operator,Hydro,3417
2024-01-03T12,NYIS,New York Independent System Operator,Wind,473
2024-01-03T13,NYIS,New York Independent System Operator,Coal,0
2024-01-03T13,NYIS,New York Independent System Operator,Natural Gas,9054
2024-01-03T13,NYIS,New York Independent System Operator,Nuclear,3298
2024-01-03T13,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T13,NYIS,New York Independent System Operator,Other,195
2024-01-03T13,NYIS,New York Independent System Operator,Solar,0
2024-01-03T13,NYIS,New York Independent System Operator,Hydro,4030
2024-01-03T13,NYIS,New York Independent System Operator,Wind,404
2024-01-03T14,NYIS,New York Independent System Operator,Coal,0
2024-01-03T14,NYIS,New York Independent System Operator,Natural Gas,8841
2024-01-03T14,NYIS,New York Independent System Operator,Nuclear,3304
2024-01-03T14,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T14,NYIS,New York Independent System Operator,Other,189
2024-01-03T14,NYIS,New York Independent System Operator,Solar,0
2024-01-03T14,NYIS,New York Independent System Operator,Hydro,3806
2024-01-03T14,NYIS,New York Independent System Operator,Wind,337
2024-01-03T15,NYIS,New York Independent System Operator,Coal,0
2024-01-03T15,NYIS,New York Independent System Operator,Natural Gas,8547
2024-01-03T15,NYIS,New York Independent System Operator,Nuclear,3298
2024-01-03T15,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T15,NYIS,New York Independent System Operator,Other,216
2024-01-03T15,NYIS,New York Independent System Operator,Solar,0
2024-01-03T15,NYIS,New York Independent System Operator,Hydro,3773
2024-01-03T15,NYIS,New York Independent System Operator,Wind,307
2024-01-03T16,NYIS,New York Independent System Operator,Coal,0
2024-01-03T16,NYIS,New York Independent System Operator,Natural Gas,8483
2024-01-03T16,NYIS,New York Independent System Operator,Nuclear,3286
2024-01-03T16,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T16,NYIS,New York Independent System Operator,Other,241
2024-01-03T16,NYIS,New York Independent System Operator,Solar,0
2024-01-03T16,NYIS,New York Independent System Operator,Hydro,3958
2024-01-03T16,NYIS,New York Independent System Operator,Wind,275
2024-01-03T17,NYIS,New York Independent System Operator,Coal,0
2024-01-03T17,NYIS,New York Independent System Operator,Natural Gas,8376
2024-01-03T17,NYIS,New York Independent System Operator,Nuclear,3292
2024-01-03T17,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T17,NYIS,New York Independent System Operator,Other,240
2024-01-03T17,NYIS,New York Independent System Operator,Solar,0
2024-01-03T17,NYIS,New York Independent System Operator,Hydro,3805
2024-01-03T17,NYIS,New York Independent System Operator,Wind,311
2024-01-03T18,NYIS,New York Independent System Operator,Coal,0
2024-01-03T18,NYIS,New York Independent System Operator,Natural Gas,8284
2024-01-03T18,NYIS,New York Independent System Operator,Nuclear,3302
2024-01-03T18,NYIS,New York Independent System Operator,Petroleum,35
2024-01-03T18,NYIS,New York Independent System Operator,Other,247
2024-01-03T18,NYIS,New York Independent System Operator,Solar,0
2024-01-03T18,NYIS,New York Independent System Operator,Hydro,3862
2024-01-03T18,NYIS,New York Independent System Operator,Wind,384
2024-01-03T19,NYIS,New York Independent System Operator,Coal,0
2024-01-03T19,NYIS,New York Independent System Operator,Natural Gas,8292
2024-01-03T19,NYIS,New York Independent System Operator,Nuclear,3306
2024-01-03T19,NYIS,New York Independent System Operator,Petroleum,18
2024-01-03T19,NYIS,New York Independent System Operator,Other,242
2024-01-03T19,NYIS,New York Independent System Operator,Solar,0
2024-01-03T19,NYIS,New York Independent System Operator,Hydro,3871
2024-01-03T19,NYIS,New York Independent System Operator,Wind,412
2024-01-03T20,NYIS,New York Independent System Operator,Coal,0
2024-01-03T20,NYIS,New York Independent System Operator,Natural Gas,8670
2024-01-03T20,NYIS,New York Independent System Operator,Nuclear,3300
2024-01-03T20,NYIS,New York Independent System Operator,Petroleum,18
2024-01-03T20,NYIS,New York Independent System Operator,Other,217
2024-01-03T20,NYIS,New York Independent System Operator,Solar,0
2024-01-03T20,NYIS,New York Independent System Operator,Hydro,3920
2024-01-03T20,NYIS,New York Independent System Operator,Wind,380
2024-01-03T21,NYIS,New York Independent System Operator,Coal,0
2024-01-03T21,NYIS,New York Independent System Operator,Natural Gas,8883
2024-01-03T21,NYIS,New York Independent System Operator,Nuclear,3319
2024-01-03T21,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T21,NYIS,New York Independent System Operator,Other,191
2024-01-03T21,NYIS,New York Independent System Operator,Solar,0
2024-01-03T21,NYIS,New York Independent System Operator,Hydro,3905
2024-01-03T21,NYIS,New York Independent System Operator,Wind,311
2024-01-03T22,NYIS,New York Independent System Operator,Coal,0
2024-01-03T22,NYIS,New York Independent System Operator,Natural Gas,9517
2024-01-03T22,NYIS,New York Independent System Operator,Nuclear,3317
2024-01-03T22,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T22,NYIS,New York Independent System Operator,Other,184
2024-01-03T22,NYIS,New York Independent System Operator,Solar,0
2024-01-03T22,NYIS,New York Independent System Operator,Hydro,4196
2024-01-03T22,NYIS,New York Independent System Operator,Wind,340
2024-01-03T23,NYIS,New York Independent System Operator,Coal,0
2024-01-03T23,NYIS,New York Independent System Operator,Natural Gas,9885
2024-01-03T23,NYIS,New York Independent System Operator,Nuclear,3313
2024-01-03T23,NYIS,New York Independent System Operator,Petroleum,19
2024-01-03T23,NYIS,New York Independent System Operator,Other,187
2024-01-03T23,NYIS,New York Independent System Operator,Solar,0
2024-01-03T23,NYIS,New York Independent System Operator,Hydro,4250
2024-01-03T23,NYIS,New York Independent System Operator,Wind,393
2024-01-04T00,NYIS,New York Independent System Operator,Coal,0
2024-01-04T00,NYIS,New York Independent System Operator,Natural Gas,9728
